2
3
4
2
2
2
3
5
4
7
2
7
4
13
11
14
11
5
15
8
23
26
14
15
6
14
14
12
9
14
11
4
16
5
8
4
13
5
4
8
7
9
4
8
2
3
6
2
2
2
0
2
3
2
2
8
2
1
6
4
8
8
9
14
8
10
20
15
11
17
14
19
11
13
12
12
7
11
6
8
11
11
7
7
10
8
9
3
4
8
7
4
6
3
6
4
2
3
3
2
1
4
4
2
9
8
4
6
4
10
11
8
6
13
15
14
13
14
15
20
11
9
13
7
14
16
13
10
10
11
5
9
7
10
4
10
10
4
5
1
4
5
6
6
3
4
0
2
2
2
0
4
7
6
8
3
8
9
9
9
5
6
20
13
9
17
14
10
14
9
14
9
11
9
9
7
12
8
4
7
7
7
7
9
12
3
3
7
8
3
3
3
1
0
1
4
1
2
1
6
3
8
4
4
12
7
8
4
11
7
18
16
19
14
10
13
11
13
17
11
17
14
9
8
6
3
14
7
5
5
8
7
7
14
6
6
8
7
5
6
2
2
6
1
1
3
7
6
7
3
7
4
6
12
8
10
6
7
21
13
12
15
11
19
10
7
6
8
13
12
9
11
11
6
10
4
9
12
5
10
8
4
5
5
8
5
2
3
1
2
4
4
2
0
8
6
8
2
5
4
10
7
2
6
10
8
11
17
15
16
14
21
14
11
7
8
10
17
5
7
8
7
7
6
8
7
10
7
5
6
2
2
4
5
4
6
